MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,ExterQual,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,Heating,HeatingQC,CentralAir,GrLivArea,BsmtFullBath,BsmtHalfBath,TotalFullBath,TotalHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,YrSold,SaleCondition,SalePrice
20,RL,70,7931,Reg,NAmes,1Fam,1Story,5,5,1959,1959,BrkFace,TA,TA,CBlock,BLQ,1148,1148,GasA,TA,Y,1148,1,0,2,0,1,0,3,1,TA,6,0,1,Y,2009,Normal,132500
20,FV,72,8640,Reg,Somerst,1Fam,1Story,7,5,2007,2008,VinylSd,Gd,TA,PConc,Unf,0,1372,GasA,Ex,Y,1372,0,0,2,0,2,0,3,1,Gd,6,0,2,Y,2008,Partial,250580
20,RL,NA,8750,IR1,NAmes,1Fam,1Story,5,6,1970,1970,MetalSd,TA,TA,CBlock,BLQ,828,1002,GasA,TA,Y,1002,1,0,2,0,1,0,3,1,TA,5,0,2,Y,2009,Normal,148500
20,RL,67,10656,IR1,Timber,1Fam,1Story,8,5,2006,2007,VinylSd,Gd,TA,PConc,Unf,0,1638,GasA,Ex,Y,1646,0,0,2,0,2,0,3,1,Gd,6,1,3,Y,2007,Partial,248900
20,RL,85,6970,Reg,Sawyer,1Fam,1Story,4,5,1961,1961,VinylSd,TA,TA,CBlock,ALQ,932,1040,GasA,TA,Y,1120,1,0,2,1,1,1,3,1,Fa,5,0,2,Y,2007,Normal,129000
60,RL,NA,14762,IR2,Gilbert,1Fam,2Story,5,6,1948,1950,Plywood,TA,TA,Slab,NA,0,0,GasA,Gd,Y,2320,0,0,2,0,2,0,2,1,TA,7,1,2,P,2006,Normal,169000
60,RL,80,9938,Reg,SawyerW,1Fam,2Story,7,5,1993,1994,MetalSd,Gd,TA,PConc,GLQ,750,1050,GasA,Ex,Y,1949,1,0,3,1,2,1,3,1,Gd,8,1,2,Y,2010,Normal,236000
20,RL,60,6600,Reg,NAmes,1Fam,1Story,5,5,1962,1962,MetalSd,TA,TA,CBlock,Unf,0,894,GasA,Gd,N,894,0,0,1,0,1,0,2,1,TA,5,0,1,Y,2009,Normal,109500
60,RL,70,8750,Reg,CollgCr,1Fam,2Story,6,5,1998,1998,VinylSd,TA,TA,PConc,GLQ,505,804,GasA,Ex,Y,1682,0,0,2,1,2,1,3,1,Gd,7,0,2,Y,2010,Normal,200500
20,RL,74,8892,Reg,NAmes,1Fam,1Story,5,7,1953,1996,WdShing,Gd,TA,Stone,Unf,0,105,GasA,Gd,Y,910,0,0,1,0,1,0,3,1,Gd,5,0,2,Y,2008,Normal,116000
40,RL,60,12144,Reg,NAmes,1Fam,1Story,5,7,1949,1950,HdBoard,Gd,TA,CBlock,Rec,375,832,GasA,Gd,Y,1268,0,0,1,0,1,0,3,1,TA,6,1,1,Y,2009,Normal,133000
50,RM,52,5720,Reg,OldTown,1Fam,1.5Fin,5,6,1941,1950,Wd Sdng,TA,TA,CBlock,Unf,0,676,GasA,Ex,Y,1131,0,0,1,1,1,1,3,1,TA,5,0,1,Y,2009,Abnorml,66500
60,FV,75,9000,Reg,Somerst,1Fam,2Story,8,5,2007,2007,CemntBd,Gd,TA,PConc,GLQ,64,1184,GasA,Ex,Y,2610,0,0,2,1,2,1,4,1,Ex,11,1,2,Y,2007,Partial,303477
20,RL,94,25286,Reg,Mitchel,1Fam,1Story,4,5,1963,1963,HdBoard,TA,TA,PConc,ALQ,633,1064,GasA,Gd,Y,1040,1,0,2,0,1,0,3,1,TA,5,0,2,Y,2007,Normal,132250
60,RL,74,8834,Reg,NridgHt,1Fam,2Story,9,5,2004,2005,VinylSd,Gd,TA,PConc,GLQ,1170,1462,GasA,Ex,Y,2224,1,0,3,1,2,1,4,1,Ex,10,1,3,Y,2009,Normal,350000
85,RL,88,11782,IR1,Sawyer,1Fam,SFoyer,5,7,1961,1995,HdBoard,TA,TA,CBlock,ALQ,899,1109,GasA,TA,Y,1155,1,0,2,0,1,0,3,1,Gd,6,0,2,Y,2010,Normal,148000
20,RL,NA,7000,IR1,CollgCr,1Fam,1Story,5,8,1978,2005,VinylSd,Gd,Gd,CBlock,ALQ,646,864,GasA,Ex,Y,864,1,0,2,0,1,0,3,1,TA,6,0,1,Y,2009,Normal,136500
20,RL,60,7024,Reg,Edwards,1Fam,1Story,5,5,2005,2006,VinylSd,TA,TA,PConc,ALQ,980,1090,GasA,Gd,Y,1090,1,0,2,1,1,1,2,1,TA,5,0,2,Y,2007,Normal,157000
50,RL,44,13758,IR1,Timber,1Fam,1.5Fin,7,5,1990,1991,HdBoard,Gd,Gd,CBlock,LwQ,902,1156,GasA,Ex,Y,1717,0,0,2,1,2,1,3,1,Gd,7,1,2,Y,2007,Normal,187500
60,RL,NA,9636,IR1,Gilbert,1Fam,2Story,6,5,1992,1993,VinylSd,TA,TA,PConc,Unf,0,808,GasA,Gd,Y,1593,0,0,2,1,2,1,3,1,TA,7,1,2,Y,2009,Normal,178000
75,RL,60,6204,Reg,SWISU,1Fam,2.5Fin,4,5,1912,1950,Wd Sdng,Gd,TA,PConc,Unf,0,795,GasA,TA,N,2230,1,0,2,0,1,0,5,1,TA,10,0,1,Y,2006,Normal,118500
20,RL,65,7150,Reg,NAmes,1Fam,1Story,5,5,1967,1967,HdBoard,TA,TA,CBlock,BLQ,432,892,GasA,TA,Y,892,0,0,1,0,1,0,3,1,TA,5,0,1,Y,2009,Normal,100000
120,FV,50,5119,IR1,Somerst,TwnhsE,1Story,9,5,1999,2000,MetalSd,Gd,TA,PConc,GLQ,1238,1698,GasA,Ex,Y,1709,1,0,3,0,2,0,2,1,Gd,5,1,2,Y,2008,Abnorml,328900
90,RL,70,8393,Reg,NAmes,Duplex,1Story,5,5,1959,2005,MetalSd,TA,TA,CBlock,LwQ,528,1626,GasA,Ex,Y,1712,0,0,2,0,2,0,4,2,TA,8,0,2,Y,2006,Family,145000
50,RL,59,16466,IR1,Edwards,1Fam,1.5Fin,5,7,1955,1955,MetalSd,TA,Gd,PConc,Unf,0,816,GasA,TA,Y,1393,0,0,1,1,1,1,3,1,TA,8,0,1,Y,2008,Normal,135500
20,RL,95,15865,IR1,NAmes,1Fam,1Story,8,6,1970,1970,Wd Sdng,Gd,Gd,PConc,ALQ,351,2217,GasA,Ex,Y,2217,1,0,3,0,2,0,4,1,Gd,8,1,2,Y,2007,Normal,268000
20,RL,128,12160,Reg,NAmes,1Fam,1Story,6,4,1953,1953,Wd Sdng,TA,TA,CBlock,BLQ,1024,1505,GasA,Ex,Y,1505,1,0,2,0,1,0,2,1,TA,6,1,2,Y,2009,Normal,149500
50,RL,60,8064,Reg,NAmes,1Fam,1.5Fin,5,7,1949,2006,MetalSd,TA,Gd,CBlock,Unf,0,672,GasA,Ex,Y,924,0,0,1,0,1,0,3,1,TA,6,1,2,Y,2007,Normal,122900
60,RL,70,11184,Reg,Sawyer,1Fam,2Story,6,5,1978,1978,HdBoard,TA,TA,CBlock,LwQ,226,918,GasA,Gd,Y,1683,0,0,2,1,2,1,3,1,TA,7,1,2,Y,2009,Normal,172500
20,RL,70,8414,Reg,Sawyer,1Fam,1Story,6,8,1963,2003,HdBoard,TA,TA,CBlock,GLQ,663,1059,GasA,TA,Y,1068,0,1,1,1,1,0,3,1,TA,6,0,1,Y,2006,Normal,154500
20,RL,NA,13284,Reg,Sawyer,1Fam,1Story,5,5,1954,1954,Wd Sdng,TA,TA,PConc,BLQ,1064,1383,GasA,TA,Y,1383,1,0,2,0,1,0,3,1,TA,6,1,1,Y,2008,Normal,165000
90,RL,64,7018,Reg,SawyerW,Duplex,1Story,5,5,1979,1979,Plywood,TA,TA,Slab,NA,0,0,GasA,TA,Y,1535,0,0,2,0,2,0,4,2,TA,8,0,2,Y,2009,Alloca,118858
60,RL,71,7056,Reg,NAmes,1Fam,2Story,6,5,1963,1963,HdBoard,TA,TA,CBlock,BLQ,400,780,GasA,TA,Y,1796,1,0,2,1,1,1,4,1,TA,8,1,2,Y,2008,Normal,140000
30,RM,50,8765,Reg,IDOTRR,1Fam,1Story,4,6,1936,1950,Wd Sdng,TA,TA,BrkTil,ALQ,285,951,GasA,Ex,N,951,0,0,1,0,1,0,2,1,TA,6,0,1,Y,2006,Abnorml,106500
90,RL,64,7018,Reg,SawyerW,Duplex,2Story,5,5,1979,1979,Plywood,TA,TA,Slab,NA,0,0,GasA,TA,Y,2240,0,0,2,0,2,0,6,2,TA,12,0,2,Y,2009,Alloca,142953
20,RL,100,12919,IR1,NridgHt,1Fam,1Story,9,5,2009,2010,VinylSd,Ex,TA,PConc,GLQ,2188,2330,GasA,Ex,Y,2364,1,0,3,1,2,1,2,1,Ex,11,2,3,Y,2010,Partial,611657
20,RL,65,6993,Reg,Sawyer,1Fam,1Story,5,7,1961,1994,HdBoard,TA,TA,CBlock,BLQ,465,912,GasA,TA,Y,1236,0,0,1,0,1,0,3,1,TA,6,1,1,Y,2006,Normal,135000
20,RL,NA,7340,IR1,NAmes,1Fam,1Story,4,6,1971,1971,HdBoard,TA,TA,CBlock,ALQ,322,858,GasA,TA,Y,858,0,0,1,0,1,0,2,1,TA,4,0,1,Y,2007,Normal,110000
20,RL,64,8712,IR1,NAmes,1Fam,1Story,5,7,1957,2000,MetalSd,TA,Gd,CBlock,BLQ,860,992,GasA,TA,Y,1306,1,0,2,0,1,0,2,1,TA,5,0,1,Y,2009,Normal,153000
60,RL,63,7875,Reg,Gilbert,1Fam,2Story,7,5,2003,2003,VinylSd,Gd,TA,PConc,Unf,0,783,GasA,Ex,Y,1509,0,0,2,1,2,1,3,1,Gd,8,1,2,Y,2006,Normal,180000
20,RL,50,14859,IR1,Gilbert,1Fam,1Story,7,5,2006,2006,VinylSd,Gd,TA,PConc,Unf,0,1670,GasA,Ex,Y,1670,0,0,2,0,2,0,3,1,Gd,7,1,3,Y,2006,Partial,240000
20,RL,NA,6173,IR1,Sawyer,1Fam,1Story,5,6,1967,1967,HdBoard,TA,TA,CBlock,GLQ,599,876,GasA,TA,Y,902,0,0,1,0,1,0,3,1,TA,6,0,1,Y,2007,Normal,125500
20,RL,80,9920,Reg,NAmes,1Fam,1Story,5,5,1954,1954,HdBoard,TA,TA,CBlock,Rec,354,1056,GasA,TA,Y,1063,1,0,2,0,1,0,3,1,TA,6,0,1,Y,2010,Normal,128000
20,RL,116,13501,IR1,Somerst,1Fam,1Story,8,5,2006,2006,VinylSd,Gd,TA,PConc,GLQ,63,1623,GasA,Ex,Y,1636,1,0,3,0,2,0,3,1,Gd,8,1,3,Y,2007,Normal,255000
50,RL,86,11500,IR1,Crawfor,1Fam,1.5Fin,7,7,1936,1987,BrkFace,Gd,TA,CBlock,Rec,223,1017,GasA,Gd,Y,2057,0,0,1,1,1,1,3,1,Gd,6,1,1,Y,2006,Normal,250000
20,RL,NA,8885,IR1,Mitchel,1Fam,1Story,5,5,1983,1983,HdBoard,TA,TA,CBlock,BLQ,301,864,GasA,TA,Y,902,1,0,2,0,1,0,2,1,TA,5,0,2,Y,2006,Normal,131000
60,RL,149,12589,IR2,Gilbert,1Fam,2Story,6,5,2005,2005,VinylSd,Gd,TA,PConc,Unf,0,742,GasA,Ex,Y,1484,0,0,2,1,2,1,3,1,Gd,8,1,2,Y,2009,Normal,174000
90,RL,80,11600,Reg,NAmes,Duplex,2Story,5,5,1960,1960,MetalSd,TA,TA,CBlock,Rec,443,1105,GasA,TA,Y,2274,0,0,2,0,2,0,5,2,TA,12,0,2,Y,2010,Normal,154300
20,RL,NA,9286,IR1,CollgCr,1Fam,1Story,5,7,1977,1989,HdBoard,TA,TA,CBlock,ALQ,196,1268,GasA,TA,Y,1268,0,0,1,1,1,1,3,1,Gd,5,0,1,Y,2009,Normal,143500
30,RM,51,6120,Reg,BrkSide,1Fam,1Story,5,7,1925,1950,MetalSd,TA,TA,BrkTil,Rec,489,768,GasA,TA,N,1015,0,0,1,0,1,0,3,1,TA,6,0,1,Y,2006,Abnorml,88000
90,RH,82,6270,Reg,Crawfor,Duplex,2Story,5,6,1949,1950,MetalSd,TA,TA,CBlock,BLQ,284,1001,GasA,TA,N,2002,0,0,2,0,2,0,4,2,TA,8,0,3,Y,2007,Normal,145000
160,FV,30,3000,Reg,Somerst,TwnhsE,2Story,6,5,2009,2009,VinylSd,Gd,TA,PConc,GLQ,294,612,GasA,Ex,Y,1224,0,0,2,1,2,1,2,1,Gd,4,0,2,Y,2009,Partial,173733
160,RM,21,2001,Reg,MeadowV,Twnhs,2Story,4,5,1970,1970,CemntBd,TA,TA,CBlock,Unf,0,546,GasA,Fa,Y,1092,0,0,1,1,1,1,3,1,TA,6,0,1,Y,2007,Normal,75000
20,C (all),50,9000,Reg,IDOTRR,1Fam,1Story,2,3,1949,1950,AsbShng,TA,TA,CBlock,BLQ,50,480,GasA,TA,N,480,1,0,1,0,0,0,1,1,TA,4,0,1,Y,2006,Abnorml,35311
20,RL,NA,17140,Reg,Edwards,1Fam,1Story,4,6,1956,1956,VinylSd,TA,TA,CBlock,ALQ,1059,1134,GasA,Ex,Y,1229,0,0,1,0,1,0,3,1,TA,6,0,1,Y,2009,Normal,135000
60,RL,103,13125,IR1,SawyerW,1Fam,2Story,7,5,1991,1991,HdBoard,Gd,TA,PConc,BLQ,48,1104,GasA,Ex,Y,2127,1,0,3,1,2,1,4,1,Gd,8,1,3,Y,2007,Normal,238000
20,RL,87,11029,IR1,NAmes,1Fam,1Story,6,8,1958,2002,MetalSd,Ex,TA,CBlock,ALQ,528,1184,GasA,Ex,Y,1414,1,0,2,0,1,0,3,1,TA,6,1,2,Y,2008,Normal,176500
60,RL,70,8462,IR1,SawyerW,1Fam,2Story,6,5,1994,1994,HdBoard,Gd,Gd,PConc,GLQ,814,928,GasA,Ex,Y,1721,0,1,2,2,2,1,3,1,Gd,7,0,2,Y,2007,Normal,201000
90,RL,67,8777,Reg,Edwards,Duplex,1.5Fin,5,7,1900,2003,MetalSd,TA,TA,CBlock,ALQ,1084,1272,GasA,Gd,Y,2200,2,0,4,2,2,2,4,2,TA,9,0,0,N,2008,Normal,145900
20,RL,65,10237,Reg,Gilbert,1Fam,1Story,6,5,2005,2006,VinylSd,Gd,TA,PConc,GLQ,28,1316,GasA,Ex,Y,1316,0,0,2,0,2,0,3,1,Gd,6,1,2,Y,2006,Partial,169990
120,RL,50,8012,Reg,SawyerW,TwnhsE,1Story,6,5,1993,1994,Plywood,Gd,TA,PConc,LwQ,165,1604,GasA,Ex,Y,1617,1,0,3,0,2,0,2,1,Gd,5,1,2,Y,2008,Normal,193000
20,RL,79,10240,Reg,NWAmes,1Fam,1Story,6,6,1980,1980,Plywood,TA,Gd,CBlock,BLQ,625,1686,GasA,TA,Y,1686,1,0,3,0,2,0,3,1,TA,7,1,2,Y,2006,Normal,207500
20,RL,NA,15611,IR1,NWAmes,1Fam,1Story,5,6,1977,1977,VinylSd,TA,TA,PConc,ALQ,767,1126,GasA,TA,Y,1126,0,1,2,1,2,0,3,1,Ex,6,0,2,Y,2008,Abnorml,175000
60,RL,93,11999,Reg,NridgHt,1Fam,2Story,8,5,2003,2004,VinylSd,Gd,TA,PConc,Unf,0,1181,GasA,Ex,Y,2374,0,0,2,1,2,1,4,1,Ex,10,1,3,Y,2007,Normal,285000
60,RL,NA,9900,Reg,NWAmes,1Fam,2Story,7,5,1968,1968,MetalSd,TA,TA,CBlock,BLQ,552,832,GasA,Gd,Y,1978,0,0,2,1,2,1,4,1,TA,9,1,2,Y,2008,Normal,176000
20,RL,NA,11838,Reg,CollgCr,1Fam,1Story,8,5,2001,2001,VinylSd,Gd,TA,PConc,Unf,0,1753,GasA,Ex,Y,1788,0,0,2,0,2,0,3,1,Ex,7,1,2,Y,2009,Normal,236500
60,RL,NA,13006,IR1,Gilbert,1Fam,2Story,7,5,1997,1997,HdBoard,TA,TA,PConc,Unf,0,964,GasA,Gd,Y,2236,0,0,2,1,2,1,4,1,Gd,8,1,2,Y,2006,Normal,222000
20,RL,73,8925,IR1,Timber,1Fam,1Story,8,5,2007,2007,VinylSd,Gd,TA,PConc,GLQ,16,1466,GasA,Ex,Y,1466,0,0,2,0,2,0,3,1,Gd,7,0,3,Y,2009,Normal,201000
20,RL,70,9100,Reg,NAmes,1Fam,1Story,5,6,1965,1965,VinylSd,TA,TA,CBlock,BLQ,338,925,GasA,Ex,Y,925,0,1,1,1,1,0,2,1,TA,5,0,1,Y,2009,Normal,117500
20,RL,84,11670,IR1,Somerst,1Fam,1Story,9,5,2006,2006,VinylSd,Ex,TA,PConc,Unf,0,1905,GasA,Ex,Y,1905,0,0,2,0,2,0,3,1,Ex,8,1,3,Y,2007,Normal,320000
20,RL,63,8487,Reg,CollgCr,1Fam,1Story,7,5,2004,2004,VinylSd,Gd,TA,PConc,GLQ,20,1500,GasA,Ex,Y,1500,0,0,2,0,2,0,3,1,Gd,6,0,2,Y,2009,Normal,190000
20,RL,313,27650,IR2,NAmes,1Fam,1Story,7,7,1960,2007,Wd Sdng,TA,TA,CBlock,GLQ,425,585,GasA,Ex,Y,2069,1,0,3,0,2,0,4,1,Gd,9,1,2,Y,2008,Normal,242000
30,RL,52,5825,IR1,BrkSide,1Fam,1Story,4,5,1926,1953,MetalSd,TA,Gd,PConc,Unf,0,600,GasA,Gd,Y,747,0,0,1,0,1,0,1,1,TA,5,0,2,Y,2006,Normal,79900
20,RL,67,10083,Reg,SawyerW,1Fam,1Story,7,5,2003,2003,VinylSd,Gd,TA,PConc,GLQ,833,1176,GasA,Ex,Y,1200,1,0,3,0,2,0,2,1,Gd,5,0,2,Y,2009,Normal,184900
60,RL,75,9675,Reg,Somerst,1Fam,2Story,7,5,2005,2005,VinylSd,Gd,TA,PConc,GLQ,341,1113,GasA,Ex,Y,1971,0,0,2,1,2,1,3,1,Gd,8,1,2,Y,2009,Normal,253000
60,RL,73,8760,Reg,CollgCr,1Fam,2Story,7,5,2006,2006,VinylSd,Gd,TA,PConc,GLQ,464,1391,GasA,Ex,Y,1962,0,0,2,1,2,1,3,1,Gd,7,0,3,Y,2006,Partial,239799
70,RL,NA,24090,Reg,ClearCr,1Fam,2Story,7,7,1940,1950,MetalSd,TA,Gd,CBlock,Unf,0,1032,GasA,Ex,Y,2403,0,0,2,0,2,0,4,1,TA,10,2,1,Y,2010,Normal,244400
90,RL,55,12640,IR1,Mitchel,Duplex,1Story,6,5,1976,1976,Plywood,TA,TA,CBlock,Rec,936,1728,GasA,TA,Y,1728,0,0,2,0,2,0,4,2,TA,8,0,2,Y,2006,Normal,150900
60,RL,NA,8755,IR1,Gilbert,1Fam,2Story,7,5,1999,1999,VinylSd,Gd,TA,PConc,ALQ,772,992,GasA,Ex,Y,2060,1,0,3,1,2,1,3,1,Gd,8,1,2,Y,2009,Normal,214000
90,RL,42,7711,IR1,Edwards,Duplex,1Story,4,3,1977,1977,MetalSd,TA,TA,PConc,GLQ,1440,1440,GasA,TA,Y,1440,2,0,4,0,2,0,4,2,TA,8,0,0,N,2007,Abnorml,150000
90,RL,100,25000,Reg,Mitchel,Duplex,1Story,5,4,1967,1967,HdBoard,TA,TA,CBlock,Unf,0,1632,GasA,TA,Y,1632,0,0,2,0,2,0,4,2,TA,8,0,2,P,2007,Normal,143000
20,RL,NA,14375,IR1,Timber,1Fam,SLvl,6,6,1958,1958,HdBoard,TA,TA,CBlock,GLQ,111,819,GasA,Gd,Y,1344,0,1,1,1,1,0,3,1,Gd,7,1,2,Y,2009,Abnorml,137500
50,RM,98,8820,Reg,OldTown,1Fam,1.5Fin,5,6,1890,1996,VinylSd,TA,TA,BrkTil,LwQ,1088,1088,GasA,TA,Y,1869,0,0,1,0,1,0,2,1,TA,7,0,2,Y,2009,Normal,124900
80,RL,70,8163,Reg,NAmes,1Fam,SLvl,5,6,1959,1959,HdBoard,TA,Gd,CBlock,ALQ,748,1144,GasA,TA,Y,1144,1,0,2,0,1,0,3,1,TA,6,1,1,Y,2006,Normal,143000
20,RL,85,14536,Reg,Timber,1Fam,1Story,8,5,2002,2003,VinylSd,Gd,TA,PConc,GLQ,1300,1616,GasA,Ex,Y,1629,1,0,3,0,2,0,3,1,Gd,9,1,3,Y,2007,Normal,270000
60,RL,65,14006,IR1,CollgCr,1Fam,2Story,7,5,2002,2002,VinylSd,Gd,TA,PConc,Unf,0,936,GasA,Ex,Y,1776,0,0,2,1,2,1,3,1,Gd,7,1,2,Y,2006,Normal,192500
20,RL,78,9360,Reg,NWAmes,1Fam,1Story,6,7,1972,2006,Plywood,TA,TA,CBlock,ALQ,982,1161,GasA,TA,Y,1381,1,0,2,1,1,1,3,1,Gd,5,1,2,Y,2010,Normal,197500
20,RL,60,7200,Reg,NAmes,1Fam,1Story,5,8,1950,2002,VinylSd,TA,TA,CBlock,ALQ,398,864,GasA,Gd,Y,864,1,0,2,0,1,0,3,1,Gd,5,0,2,Y,2007,Normal,129000
20,RH,60,7800,Reg,SawyerW,1Fam,1Story,5,5,1965,1965,VinylSd,TA,TA,CBlock,BLQ,641,828,GasA,Gd,Y,965,1,0,2,0,1,0,3,1,TA,6,0,1,Y,2006,Abnorml,119900
85,RL,60,7200,Reg,CollgCr,1Fam,SFoyer,5,8,1972,2003,WdShing,TA,Gd,CBlock,GLQ,660,768,GasA,Gd,Y,768,0,1,1,1,1,0,2,1,TA,5,0,1,Y,2009,Normal,133900
60,RL,NA,11075,IR1,Mitchel,1Fam,2Story,5,4,1969,1969,HdBoard,TA,TA,CBlock,ALQ,562,784,GasA,Ex,Y,1968,0,1,2,2,2,1,4,1,TA,7,1,2,Y,2008,Normal,172000
90,RL,35,9400,IR1,Edwards,Duplex,SFoyer,6,5,1975,1975,WdShing,TA,TA,CBlock,GLQ,945,945,GasA,TA,Y,980,0,2,2,2,2,0,4,0,TA,4,0,0,Y,2006,AdjLand,127500
90,RH,82,7136,IR1,Crawfor,Duplex,2Story,6,6,1946,1950,MetalSd,TA,TA,CBlock,Rec,484,979,GasA,TA,N,1958,0,0,2,0,2,0,4,2,TA,8,0,2,Y,2007,Normal,145000
160,RM,24,1300,Reg,Blueste,TwnhsE,2Story,6,6,1980,1980,MetalSd,TA,TA,CBlock,ALQ,285,561,GasA,TA,Y,1229,0,0,1,1,1,1,2,1,TA,5,1,2,Y,2009,Normal,124000
20,RL,70,7420,Reg,Sawyer,1Fam,1Story,5,5,1962,1962,MetalSd,TA,TA,CBlock,Rec,417,1057,GasA,TA,Y,1057,0,0,1,0,1,0,3,1,TA,6,0,2,Y,2007,Normal,132000
20,RL,65,8450,Reg,CollgCr,1Fam,1Story,7,5,2003,2003,VinylSd,Gd,TA,PConc,GLQ,699,1337,GasA,Ex,Y,1337,1,0,3,0,2,0,3,1,Gd,6,0,2,Y,2007,Normal,185000
160,FV,24,2572,Reg,Somerst,Twnhs,2Story,7,5,1999,1999,MetalSd,Gd,TA,PConc,ALQ,604,696,GasA,Ex,Y,1416,1,0,3,1,2,1,3,1,Gd,6,0,2,Y,2010,Normal,155000
20,RL,50,7207,IR1,BrkSide,1Fam,1Story,5,7,1958,2008,Wd Sdng,TA,Gd,CBlock,BLQ,696,858,GasA,Gd,Y,858,1,0,2,0,1,0,2,1,TA,4,0,0,Y,2010,Normal,116500
60,RL,NA,12227,IR1,NWAmes,1Fam,2Story,6,7,1977,1995,HdBoard,TA,Gd,CBlock,ALQ,896,1330,GasA,TA,Y,2872,1,0,3,1,2,1,4,1,TA,11,1,2,Y,2008,Normal,272000
160,RL,24,2308,Reg,NPkVill,TwnhsE,2Story,6,6,1976,1976,Plywood,TA,TA,CBlock,ALQ,556,804,GasA,TA,Y,1548,1,0,3,1,2,1,3,1,Gd,7,1,2,Y,2007,Normal,155000
20,RL,122,11923,IR1,CollgCr,1Fam,1Story,9,5,2007,2007,VinylSd,Gd,TA,PConc,Unf,0,1800,GasA,Ex,Y,1800,0,0,2,0,2,0,2,1,Ex,7,0,2,Y,2009,Normal,239000
60,RL,80,11316,Reg,Timber,1Fam,2Story,7,5,2002,2003,VinylSd,Gd,TA,PConc,GLQ,624,817,GasA,Ex,Y,1894,1,0,3,1,2,1,4,1,Gd,8,1,2,Y,2010,Normal,214900
60,RL,65,10237,Reg,Gilbert,1Fam,2Story,6,5,2005,2007,VinylSd,Gd,TA,PConc,Unf,0,783,GasA,Ex,Y,1484,0,0,2,1,2,1,3,1,Gd,8,1,2,Y,2007,Partial,178900
50,RL,130,9600,IR1,Crawfor,1Fam,1.5Fin,5,7,1940,1950,MetalSd,Gd,Gd,BrkTil,Rec,428,728,GasA,Ex,Y,1308,1,0,2,1,1,1,2,1,TA,7,2,1,Y,2009,Normal,160000
20,RL,NA,7390,IR1,NAmes,1Fam,1Story,5,7,1955,1955,Wd Sdng,TA,TA,CBlock,ALQ,902,1098,GasA,TA,Y,1098,1,0,2,0,1,0,3,1,TA,6,0,1,Y,2008,Normal,135000
50,RM,50,5925,Reg,OldTown,1Fam,1.5Fin,3,6,1910,1950,VinylSd,TA,TA,BrkTil,Unf,0,600,Grav,Fa,N,968,0,0,1,0,1,0,2,1,TA,6,0,0,Y,2009,Abnorml,37900
190,RL,75,10382,Reg,NAmes,2fmCon,SLvl,6,5,1958,1958,HdBoard,TA,Fa,CBlock,ALQ,513,588,GasA,TA,Y,1095,1,0,2,0,1,0,2,1,TA,6,0,1,Y,2006,Normal,140000
50,RL,60,10800,Reg,NAmes,1Fam,1.5Fin,4,4,1949,1950,AsbShng,TA,TA,CBlock,Unf,0,720,GasA,TA,N,1192,0,0,1,1,1,1,4,1,TA,6,0,0,Y,2006,Abnorml,135000
160,RL,36,2268,Reg,NridgHt,Twnhs,2Story,7,5,2003,2004,VinylSd,Gd,TA,PConc,GLQ,567,764,GasA,Ex,Y,1626,0,0,2,0,2,0,2,1,Gd,6,0,2,Y,2009,Normal,173000
120,RL,55,7892,Reg,SawyerW,TwnhsE,1Story,6,5,1979,1979,Plywood,TA,TA,CBlock,Unf,0,918,GasA,TA,Y,918,0,0,2,0,2,0,2,1,TA,5,1,1,Y,2010,Normal,99500
20,FV,95,11639,Reg,Somerst,1Fam,1Story,7,5,2007,2008,CemntBd,Gd,TA,PConc,Unf,0,1428,GasA,Ex,Y,1428,0,0,2,0,2,0,3,1,Gd,6,0,2,Y,2008,Partial,182000
70,RL,60,11414,IR1,BrkSide,1Fam,2Story,7,8,1910,1993,HdBoard,TA,Gd,BrkTil,Unf,0,728,GasA,TA,N,2019,0,0,1,0,1,0,3,1,Gd,8,0,2,Y,2009,Normal,167500
160,FV,NA,2651,Reg,Somerst,Twnhs,2Story,7,5,2000,2000,MetalSd,Gd,TA,PConc,GLQ,641,673,GasA,Ex,Y,1382,1,0,3,1,2,1,3,1,Gd,6,0,2,Y,2006,Normal,165000
30,RL,51,5900,IR1,BrkSide,1Fam,1Story,4,7,1923,1958,Wd Sdng,TA,TA,PConc,Unf,0,440,GasA,TA,Y,869,0,0,1,0,1,0,2,1,Fa,4,0,0,Y,2006,Normal,85500
120,FV,35,4274,IR1,Somerst,TwnhsE,1Story,7,5,2006,2007,VinylSd,Gd,TA,PConc,GLQ,1106,1241,GasA,Ex,Y,1241,1,0,2,1,1,1,1,1,Gd,4,0,2,Y,2007,Partial,199900
20,RL,68,9450,Reg,Edwards,1Fam,1Story,4,5,1954,1954,MetalSd,TA,TA,CBlock,LwQ,552,894,GasA,Ex,Y,894,0,0,1,0,1,0,3,1,TA,5,0,2,Y,2007,Abnorml,110000
